"[[0.0, 180.0], [0.0, 0.0], [280.0, 180.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[6.666666666666671, -120.0], [286.6666666666667, 60.0], [286.6666666666667, 240.0], [186.66666666666669, 240.0], [6.666666666666671, 240.0], [-93.33333333333333, 240.0], [-93.33333333333333, 60.0], [-93.33333333333333, -120.0]]"
"[[0.0, 180.0], [0.0, 0.0], [280.0, 180.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[186.66666666666669, 60.0], [466.6666666666667, 340.0], [186.66666666666669, 340.0], [-93.33333333333333, 340.0], [-93.33333333333333, 160.0], [-93.33333333333333, 60.0], [-93.33333333333333, -120.0]]"
"[[0.0, 180.0], [0.0, 0.0], [280.0, 180.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[186.66666666666669, 60.0], [186.66666666666669, 340.0], [-13.333333333333329, 340.0], [-93.33333333333333, 340.0], [-293.3333333333333, 340.0], [-293.3333333333333, 160.0], [-293.3333333333333, 140.0], [-293.3333333333333, -40.0], [-93.33333333333333, -120.0]]"
"[[0.0, 180.0], [0.0, 0.0], [280.0, 180.0]]","[[0.0, 160.0], [80.0, 0.0], [160.0, 160.0]]","[[186.66666666666669, 60.0], [106.66666666666667, 220.0], [-173.33333333333331, 220.0], [-253.33333333333331, 60.0], [-253.33333333333331, -120.0], [-93.33333333333333, -120.0]]"
"[[0.0, 180.0], [0.0, 0.0], [280.0, 180.0]]","[[0.0, 0.0], [280.0, 0.0], [140.0, 240.0]]","[[186.66666666666669, 60.0], [326.6666666666667, 300.0], [46.66666666666667, 300.0], [-233.33333333333331, 300.0], [-233.33333333333331, 120.0], [-93.33333333333333, -120.0]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[60.0, -140.0], [140.0, -140.0], [340.0, -140.0], [340.0, 60.0], [340.0, 140.0], [340.0, 340.0], [140.0, 340.0], [60.0, 340.0], [-140.0, 340.0], [-140.0, 140.0], [-140.0, 60.0], [-140.0, -140.0]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 180.0], [0.0, 180.0]]","[[140.0, -140.0], [420.0, -140.0], [420.0, 40.0], [420.0, 140.0], [420.0, 320.0], [140.0, 320.0], [-140.0, 320.0], [-140.0, 140.0], [-140.0, 40.0], [-140.0, -140.0]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [140.0, 140.0]]","[[140.0, -140.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0], [-280.0, 280.0], [-280.0, 0.0], [-140.0, -140.0]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[0.0, 180.0], [0.0, 0.0], [280.0, 180.0]]","[[140.0, -140.0], [140.0, 40.0], [140.0, 140.0], [140.0, 320.0], [-140.0, 320.0], [-420.0, 140.0], [-420.0, -140.0], [-140.0, -140.0]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[140.0, -140.0], [420.0, -140.0], [420.0, 140.0], [420.0, 420.0], [140.0, 420.0], [-140.0, 420.0], [-140.0, 140.0], [-140.0, -140.0]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[60.0, -140.0], [140.0, -140.0], [340.0, -140.0], [340.0, 40.0], [340.0, 140.0], [340.0, 320.0], [60.0, 320.0], [-140.0, 240.0], [-140.0, 140.0], [-140.0, -40.0], [-140.0, -140.0]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[-40.0, -140.0], [140.0, -140.0], [240.0, -140.0], [240.0, 40.0], [240.0, 140.0], [240.0, 320.0], [140.0, 320.0], [-40.0, 320.0], [-140.0, 320.0], [-140.0, 140.0], [-140.0, 40.0], [-140.0, -140.0]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[140.0, -140.0], [420.0, 140.0], [420.0, 420.0], [140.0, 420.0], [-140.0, 420.0], [-140.0, 140.0], [-140.0, -140.0]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[140.0, -140.0], [140.0, 140.0], [140.0, 420.0], [-60.0, 420.0], [-140.0, 420.0], [-340.0, 420.0], [-340.0, 220.0], [-340.0, 140.0], [-340.0, -60.0], [-140.0, -140.0]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[0.0, 160.0], [80.0, 0.0], [160.0, 160.0]]","[[-20.0, -140.0], [140.0, -140.0], [140.0, 140.0], [60.0, 300.0], [-220.0, 300.0], [-300.0, 140.0], [-300.0, -140.0], [-140.0, -140.0]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [140.0, 240.0]]","[[140.0, -140.0], [280.0, 100.0], [280.0, 380.0], [0.0, 380.0], [-280.0, 380.0], [-280.0, 100.0], [-140.0, -140.0]]"
"[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[109.52380952380952, -108.09523809523809], [309.5238095238095, -28.095238095238088], [309.5238095238095, 71.90476190476191], [309.5238095238095, 171.90476190476193], [309.5238095238095, 271.9047619047619], [109.52380952380952, 271.9047619047619], [-90.47619047619048, 271.9047619047619], [-90.47619047619048, 91.90476190476191], [-90.47619047619048, 71.90476190476191], [-90.47619047619048, -108.09523809523809]]"
"[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 180.0], [0.0, 180.0]]","[[189.52380952380952, -108.09523809523809], [389.5238095238095, -28.095238095238088], [389.5238095238095, 71.90476190476191], [389.5238095238095, 151.90476190476193], [389.5238095238095, 251.90476190476193], [189.52380952380952, 251.90476190476193], [109.52380952380952, 251.90476190476193], [-90.47619047619048, 251.90476190476193], [-90.47619047619048, 71.90476190476191], [-90.47619047619048, -108.09523809523809]]"
"[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [280.0, 0.0], [140.0, 140.0]]","[[109.52380952380952, -28.095238095238088], [249.52380952380952, 111.90476190476191], [249.52380952380952, 211.90476190476193], [49.52380952380952, 211.90476190476193], [-30.47619047619048, 211.90476190476193], [-230.47619047619048, 211.90476190476193], [-230.47619047619048, 31.904761904761912], [-90.47619047619048, -108.09523809523809]]"
"[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[0.0, 180.0], [0.0, 0.0], [280.0, 180.0]]","[[109.52380952380952, -28.095238095238088], [109.52380952380952, 71.90476190476191], [109.52380952380952, 151.90476190476193], [109.52380952380952, 251.90476190476193], [-90.47619047619048, 251.90476190476193], [-370.4761904761905, 71.90476190476191], [-370.4761904761905, -108.09523809523809], [-90.47619047619048, -108.09523809523809]]"
"[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[189.52380952380952, -108.09523809523809], [389.5238095238095, -28.095238095238088], [389.5238095238095, 71.90476190476191], [389.5238095238095, 251.90476190476193], [389.5238095238095, 351.9047619047619], [189.52380952380952, 351.9047619047619], [109.52380952380952, 351.9047619047619], [-90.47619047619048, 351.9047619047619], [-90.47619047619048, 171.90476190476193], [-90.47619047619048, 71.90476190476191], [-90.47619047619048, -108.09523809523809]]"
"[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[109.52380952380952, -108.09523809523809], [309.5238095238095, -28.095238095238088], [309.5238095238095, 71.90476190476191], [309.5238095238095, 151.90476190476193], [309.5238095238095, 251.90476190476193], [109.52380952380952, 251.90476190476193], [-90.47619047619048, 171.90476190476193], [-90.47619047619048, 71.90476190476191], [-90.47619047619048, -8.095238095238088], [-90.47619047619048, -108.09523809523809]]"
"[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[9.523809523809518, -108.09523809523809], [209.52380952380952, -28.095238095238088], [209.52380952380952, 71.90476190476191], [209.52380952380952, 151.90476190476193], [209.52380952380952, 251.90476190476193], [109.52380952380952, 251.90476190476193], [9.523809523809518, 251.90476190476193], [-90.47619047619048, 251.90476190476193], [-90.47619047619048, 71.90476190476191], [-90.47619047619048, -108.09523809523809]]"
"[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[109.52380952380952, -28.095238095238088], [389.5238095238095, 251.90476190476193], [389.5238095238095, 351.9047619047619], [189.52380952380952, 351.9047619047619], [109.52380952380952, 351.9047619047619], [-90.47619047619048, 351.9047619047619], [-90.47619047619048, 171.90476190476193], [-90.47619047619048, 71.90476190476191], [-90.47619047619048, -108.09523809523809]]"
"[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[109.52380952380952, -28.095238095238088], [109.52380952380952, 71.90476190476191], [109.52380952380952, 251.90476190476193], [109.52380952380952, 351.9047619047619], [-90.47619047619048, 351.9047619047619], [-290.4761904761905, 351.9047619047619], [-290.4761904761905, 171.90476190476193], [-290.4761904761905, 151.90476190476193], [-290.4761904761905, -28.095238095238088], [-90.47619047619048, -108.09523809523809]]"
"[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[0.0, 160.0], [80.0, 0.0], [160.0, 160.0]]","[[109.52380952380952, -28.095238095238088], [109.52380952380952, 71.90476190476191], [29.52380952380952, 231.90476190476193], [-170.47619047619048, 231.90476190476193], [-250.47619047619048, 71.90476190476191], [-250.47619047619048, -108.09523809523809], [-90.47619047619048, -108.09523809523809]]"
"[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [280.0, 0.0], [140.0, 240.0]]","[[109.52380952380952, -28.095238095238088], [249.52380952380952, 211.90476190476193], [249.52380952380952, 311.9047619047619], [49.52380952380952, 311.9047619047619], [-30.47619047619048, 311.9047619047619], [-230.47619047619048, 311.9047619047619], [-230.47619047619048, 131.90476190476193], [-90.47619047619048, -108.09523809523809]]"
"[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[50.0, -90.0], [150.0, -90.0], [250.0, -90.0], [250.0, 90.0], [250.0, 110.0], [250.0, 290.0], [150.0, 290.0], [50.0, 290.0], [-50.0, 290.0], [-50.0, 110.0], [-50.0, 90.0], [-50.0, -90.0]]"
"[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 180.0], [0.0, 180.0]]","[[50.0, -90.0], [230.0, -90.0], [330.0, -90.0], [330.0, 90.0], [330.0, 270.0], [230.0, 270.0], [50.0, 270.0], [-50.0, 270.0], [-50.0, 90.0], [-50.0, -90.0]]"
"[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [280.0, 0.0], [140.0, 140.0]]","[[50.0, -90.0], [190.0, 50.0], [190.0, 230.0], [90.0, 230.0], [-90.0, 230.0], [-190.0, 230.0], [-190.0, 50.0], [-50.0, -90.0]]"
"[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[0.0, 180.0], [0.0, 0.0], [280.0, 180.0]]","[[50.0, -90.0], [50.0, 90.0], [50.0, 270.0], [-50.0, 270.0], [-330.0, 90.0], [-330.0, -90.0], [-230.0, -90.0], [-50.0, -90.0]]"
"[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[50.0, -90.0], [230.0, -90.0], [330.0, -90.0], [330.0, 90.0], [330.0, 190.0], [330.0, 370.0], [230.0, 370.0], [50.0, 370.0], [-50.0, 370.0], [-50.0, 190.0], [-50.0, 90.0], [-50.0, -90.0]]"
"[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[50.0, -90.0], [150.0, -90.0], [250.0, -90.0], [250.0, 90.0], [250.0, 270.0], [150.0, 270.0], [-50.0, 190.0], [-50.0, 90.0], [-50.0, 10.0], [-50.0, -90.0]]"
"[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[50.0, -90.0], [150.0, -90.0], [150.0, 90.0], [150.0, 270.0], [50.0, 270.0], [-50.0, 270.0], [-50.0, 90.0], [-50.0, -90.0]]"
"[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[50.0, -90.0], [330.0, 190.0], [330.0, 370.0], [230.0, 370.0], [50.0, 370.0], [-50.0, 370.0], [-50.0, 190.0], [-50.0, 90.0], [-50.0, -90.0]]"
"[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[50.0, -90.0], [50.0, 90.0], [50.0, 190.0], [50.0, 370.0], [-50.0, 370.0], [-150.0, 370.0], [-250.0, 370.0], [-250.0, 190.0], [-250.0, 170.0], [-250.0, -10.0], [-50.0, -90.0]]"
"[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[0.0, 160.0], [80.0, 0.0], [160.0, 160.0]]","[[50.0, -90.0], [50.0, 90.0], [-30.0, 250.0], [-130.0, 250.0], [-210.0, 90.0], [-210.0, -90.0], [-110.0, -90.0], [-50.0, -90.0]]"
"[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[0.0, 0.0], [280.0, 0.0], [140.0, 240.0]]","[[50.0, -90.0], [190.0, 150.0], [190.0, 330.0], [90.0, 330.0], [-90.0, 330.0], [-190.0, 330.0], [-190.0, 150.0], [-50.0, -90.0]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[13.333333333333343, -93.33333333333333], [93.33333333333334, -93.33333333333333], [293.33333333333337, -93.33333333333333], [293.33333333333337, 106.66666666666667], [293.33333333333337, 186.66666666666669], [293.33333333333337, 386.6666666666667], [93.33333333333334, 386.6666666666667], [-186.66666666666666, 106.66666666666667], [-186.66666666666666, -93.33333333333333]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 180.0], [0.0, 180.0]]","[[93.33333333333334, -93.33333333333333], [373.33333333333337, -93.33333333333333], [373.33333333333337, 86.66666666666667], [373.33333333333337, 186.66666666666669], [373.33333333333337, 366.6666666666667], [93.33333333333334, 366.6666666666667], [-186.66666666666666, 86.66666666666667], [-186.66666666666666, -93.33333333333333]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [140.0, 140.0]]","[[93.33333333333334, -93.33333333333333], [233.33333333333334, 46.66666666666667], [233.33333333333334, 326.6666666666667], [-46.66666666666666, 326.6666666666667], [-326.66666666666663, 46.66666666666667], [-186.66666666666666, -93.33333333333333]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[0.0, 180.0], [0.0, 0.0], [280.0, 180.0]]","[[93.33333333333334, -93.33333333333333], [93.33333333333334, 86.66666666666667], [93.33333333333334, 186.66666666666669], [93.33333333333334, 366.6666666666667], [-186.66666666666666, 186.66666666666669], [-466.66666666666663, -93.33333333333333], [-186.66666666666666, -93.33333333333333]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[93.33333333333334, -93.33333333333333], [373.33333333333337, -93.33333333333333], [373.33333333333337, 186.66666666666669], [373.33333333333337, 466.6666666666667], [93.33333333333334, 466.6666666666667], [-186.66666666666666, 186.66666666666669], [-186.66666666666666, -93.33333333333333]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[13.333333333333343, -93.33333333333333], [93.33333333333334, -93.33333333333333], [293.33333333333337, -93.33333333333333], [293.33333333333337, 86.66666666666667], [293.33333333333337, 186.66666666666669], [293.33333333333337, 366.6666666666667], [93.33333333333334, 286.6666666666667], [-186.66666666666666, 6.666666666666671], [-186.66666666666666, -93.33333333333333]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[-86.66666666666666, -93.33333333333333], [93.33333333333334, -93.33333333333333], [193.33333333333334, -93.33333333333333], [193.33333333333334, 86.66666666666667], [193.33333333333334, 186.66666666666669], [193.33333333333334, 366.6666666666667], [93.33333333333334, 366.6666666666667], [-186.66666666666666, 86.66666666666667], [-186.66666666666666, -93.33333333333333]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[93.33333333333334, -93.33333333333333], [373.33333333333337, 186.66666666666669], [373.33333333333337, 466.6666666666667], [93.33333333333334, 466.6666666666667], [-186.66666666666666, 186.66666666666669], [-186.66666666666666, -93.33333333333333]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[93.33333333333334, -93.33333333333333], [93.33333333333334, 186.66666666666669], [93.33333333333334, 466.6666666666667], [-106.66666666666666, 466.6666666666667], [-386.66666666666663, 186.66666666666669], [-386.66666666666663, -13.333333333333329], [-186.66666666666666, -93.33333333333333]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[0.0, 160.0], [80.0, 0.0], [160.0, 160.0]]","[[-66.66666666666666, -93.33333333333333], [93.33333333333334, -93.33333333333333], [93.33333333333334, 186.66666666666669], [13.333333333333343, 346.6666666666667], [-266.66666666666663, 66.66666666666667], [-346.66666666666663, -93.33333333333333], [-186.66666666666666, -93.33333333333333]]"
"[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [140.0, 240.0]]","[[93.33333333333334, -93.33333333333333], [233.33333333333334, 146.66666666666669], [233.33333333333334, 426.6666666666667], [-46.66666666666666, 426.6666666666667], [-326.66666666666663, 146.66666666666669], [-186.66666666666666, -93.33333333333333]]"
"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[105.55555555555556, -121.1111111111111], [305.55555555555554, -121.1111111111111], [305.55555555555554, 78.8888888888889], [305.55555555555554, 278.8888888888889], [105.55555555555556, 358.8888888888889], [-94.44444444444444, 358.8888888888889], [-94.44444444444444, 158.8888888888889], [-94.44444444444444, 78.8888888888889], [-94.44444444444444, -121.1111111111111]]"
"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 180.0], [0.0, 180.0]]","[[105.55555555555556, -121.1111111111111], [185.55555555555554, -121.1111111111111], [385.55555555555554, -121.1111111111111], [385.55555555555554, 58.8888888888889], [385.55555555555554, 78.8888888888889], [385.55555555555554, 258.8888888888889], [185.55555555555554, 338.8888888888889], [-94.44444444444444, 338.8888888888889], [-94.44444444444444, 158.8888888888889], [-94.44444444444444, 58.8888888888889], [-94.44444444444444, -121.1111111111111]]"
"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [140.0, 140.0]]","[[105.55555555555556, -121.1111111111111], [245.55555555555554, 18.8888888888889], [245.55555555555554, 218.8888888888889], [45.55555555555556, 298.8888888888889], [-234.44444444444446, 298.8888888888889], [-234.44444444444446, 18.8888888888889], [-94.44444444444444, -121.1111111111111]]"
"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[0.0, 180.0], [0.0, 0.0], [280.0, 180.0]]","[[105.55555555555556, -121.1111111111111], [105.55555555555556, 58.8888888888889], [105.55555555555556, 78.8888888888889], [105.55555555555556, 258.8888888888889], [-94.44444444444444, 338.8888888888889], [-374.44444444444446, 158.8888888888889], [-374.44444444444446, -121.1111111111111], [-174.44444444444446, -121.1111111111111], [-94.44444444444444, -121.1111111111111]]"
"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[105.55555555555556, -121.1111111111111], [185.55555555555554, -121.1111111111111], [385.55555555555554, -121.1111111111111], [385.55555555555554, 78.8888888888889], [385.55555555555554, 158.8888888888889], [385.55555555555554, 358.8888888888889], [185.55555555555554, 438.8888888888889], [-94.44444444444444, 438.8888888888889], [-94.44444444444444, 158.8888888888889], [-94.44444444444444, -121.1111111111111]]"
"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[105.55555555555556, -121.1111111111111], [305.55555555555554, -121.1111111111111], [305.55555555555554, 58.8888888888889], [305.55555555555554, 78.8888888888889], [305.55555555555554, 258.8888888888889], [105.55555555555556, 338.8888888888889], [-94.44444444444444, 258.8888888888889], [-94.44444444444444, 158.8888888888889], [-94.44444444444444, -21.1111111111111], [-94.44444444444444, -121.1111111111111]]"
"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 180.0], [0.0, 180.0]]","[[5.555555555555557, -121.1111111111111], [105.55555555555556, -121.1111111111111], [205.55555555555554, -121.1111111111111], [205.55555555555554, 58.8888888888889], [205.55555555555554, 78.8888888888889], [205.55555555555554, 258.8888888888889], [5.555555555555557, 338.8888888888889], [-94.44444444444444, 338.8888888888889], [-94.44444444444444, 158.8888888888889], [-94.44444444444444, 58.8888888888889], [-94.44444444444444, -121.1111111111111]]"
"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0]]","[[105.55555555555556, -121.1111111111111], [385.55555555555554, 158.8888888888889], [385.55555555555554, 358.8888888888889], [185.55555555555554, 438.8888888888889], [-94.44444444444444, 438.8888888888889], [-94.44444444444444, 158.8888888888889], [-94.44444444444444, -121.1111111111111]]"
"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[105.55555555555556, -121.1111111111111], [105.55555555555556, 78.8888888888889], [105.55555555555556, 158.8888888888889], [105.55555555555556, 358.8888888888889], [-94.44444444444444, 438.8888888888889], [-294.44444444444446, 438.8888888888889], [-294.44444444444446, 238.8888888888889], [-294.44444444444446, 158.8888888888889], [-294.44444444444446, -41.1111111111111], [-94.44444444444444, -121.1111111111111]]"
"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[0.0, 160.0], [80.0, 0.0], [160.0, 160.0]]","[[-54.44444444444444, -121.1111111111111], [105.55555555555556, -121.1111111111111], [105.55555555555556, 78.8888888888889], [25.555555555555557, 238.8888888888889], [-174.44444444444446, 318.8888888888889], [-254.44444444444446, 158.8888888888889], [-254.44444444444446, -121.1111111111111], [-94.44444444444444, -121.1111111111111]]"
"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [140.0, 240.0]]","[[105.55555555555556, -121.1111111111111], [245.55555555555554, 118.8888888888889], [245.55555555555554, 318.8888888888889], [45.55555555555556, 398.8888888888889], [-234.44444444444446, 398.8888888888889], [-234.44444444444446, 118.8888888888889], [-94.44444444444444, -121.1111111111111]]"
"[[0.0, 160.0], [80.0, 0.0], [160.0, 160.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[200.0, -106.66666666666666], [280.0, 53.33333333333334], [280.0, 253.33333333333334], [120.0, 253.33333333333334], [80.0, 253.33333333333334], [-80.0, 253.33333333333334], [-80.0, 53.33333333333334], [0.0, -106.66666666666666]]"
"[[0.0, 160.0], [80.0, 0.0], [160.0, 160.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 180.0], [0.0, 180.0]]","[[280.0, -106.66666666666666], [360.0, 53.33333333333334], [360.0, 233.33333333333334], [200.0, 233.33333333333334], [80.0, 233.33333333333334], [-80.0, 233.33333333333334], [-80.0, 53.33333333333334], [0.0, -106.66666666666666]]"
"[[0.0, 160.0], [80.0, 0.0], [160.0, 160.0]]","[[0.0, 0.0], [280.0, 0.0], [140.0, 140.0]]","[[140.0, 33.33333333333334], [220.0, 193.33333333333334], [60.0, 193.33333333333334], [-60.0, 193.33333333333334], [-220.0, 193.33333333333334], [-140.0, 33.33333333333334], [0.0, -106.66666666666666]]"
"[[0.0, 160.0], [80.0, 0.0], [160.0, 160.0]]","[[0.0, 180.0], [0.0, 0.0], [280.0, 180.0]]","[[80.0, 53.33333333333334], [80.0, 233.33333333333334], [-80.0, 233.33333333333334], [-360.0, 53.33333333333334], [-280.0, -106.66666666666666], [0.0, -106.66666666666666]]"
"[[0.0, 160.0], [80.0, 0.0], [160.0, 160.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 280.0], [0.0, 280.0]]","[[280.0, -106.66666666666666], [360.0, 53.33333333333334], [360.0, 333.33333333333337], [200.0, 333.33333333333337], [80.0, 333.33333333333337], [-80.0, 333.33333333333337], [-80.0, 53.33333333333334], [0.0, -106.66666666666666]]"
"[[0.0, 160.0], [80.0, 0.0], [160.0, 160.0]]","[[0.0, 0.0], [200.0, 80.0], [200.0, 180.0], [0.0, 180.0]]","[[200.0, -106.66666666666666], [280.0, 53.33333333333334], [280.0, 233.33333333333334], [120.0, 233.33333333333334], [-80.0, 153.33333333333334], [-80.0, 53.33333333333334], [0.0, -106.66666666666666]]"
